Dept,SKU      ,SKU Desc                                ,UPC           , SOH         , Max Stock   , In-Transit  , On Order    ,Stat, Unit Cost   , Unit Retail , SupplierNo, Supplier Name                     , Inner, Buy Cost    ,SupPackSiz ,  LuxTax,  QtySales   ,   CustReturn,   TotalSales        ,   TotalCost         ,   On Order TSF       ,  Promo Start,  Promo End  ,  Promo Retail,  Order Loc, SuppRepl  , SuppRepl Name                     ,  Repl Cost  ,  WhRepl  ,  ReplMthd, OrdDay ,CycleOrd    , IMU                 , QtyAllocated, QtyReceived, Ret Allow Ind,UDA Cluster                ,Item Bazar Status   ,Comment Desc                              ,Max Ord Reg        ,        Av Cost     ,  Multipack     ,Store,Block MD  , Reason                   , Final Matrix
97,97216703,WAGYU OYSTER SLICED FRZ                 ,2839,0,             ,             ,             ,A,297650,313500,10205," INDOGUNA UTAMA, PT                ",40,297650,40,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,           ,           ,                                   ,             ,          ,  PUSH    ,        ,            ,-0.04,             ,            ,              , ADD ON - HYPERMART        ,  UNLOCK            ,                                          ,                   ,297650,         N      ,449,       N  ,                          , NS
97,97311494,SALMON FILLET SUPER KG                  ,6000,0,             ,             ,             ,A,247143,399900,10205," INDOGUNA UTAMA, PT                ",25,247143,25,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,           ,           ,                                   ,             ,          ,  PUSH    ,        ,            ,0.32,             ,            ,              , ADD ON - HYPERMART        ,  UNLOCK            ,                                          ,                   ,247143,         N      ,449,       N  ,                          , NS
97,97213037,RENDANG SPECIAL                         ,2164,0,             ,             ,             ,A,131578,166900,41634," ELDERS INDONESIA,PT               ",1,131578,1,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,           ,           ,                                   ,             ,          ,  PUSH    ,        ,            ,0.13,             ,            ,              , ADD ON - HYPERMART        ,  UNLOCK            ,                                          ,                   ,131578,         N      ,449,       N  ,                          , NS
97,97210585,WAGYU MINCED BEEF                       ,8290,0,             ,             ,             ,C,280000,1000000,42657," SANTOSA AGRINDO, PT               ",1,192500,1,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,           ,           ,                                   ,             ,          ,  PUSH    ,        ,            ,0.79,             ,            ,              , NON ASSORTMENT            ,  LOCK              ,  NON ASSORTMENT                          ,                   ,280000,         N      ,449,       Y  , NON ASSORTMENT           ,   
97,97215240,CHICKEN STIR FRY KG                     ,4951,0,             ,             ,             ,A,61000,79900,10026," SIERAD PRODUCE, PT                ",1,49000,1,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,           ,           ,                                   ,             ,          ,  PUSH    ,        ,            ,0.33,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,61000,         N      ,449,       N  ,                          , NS
97,97417479,MAX CHOICE SOSIS AYAM 500 g             ,8997017561728,0,             ,             ,             ,C,30909,48700,43254," BOLESCA FOODINDO,PT               ",20,33181.8182,20,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,1,43254,"   BOLESCA FOODINDO,PT             ",33181.8182,          ,  PDET    ,     ALL,1,0.25,             ,            , N            , NON ASSORTMENT            ,  LOCK              ,  NON ASSORTMENT                          ,                   ,30909,         N      ,449,       Y  , NON ASSORTMENT           ,   
97,97215222,Q - RENDANG SPC FRESH KG                ,5376,0,             ,             ,             ,A,91000,179900,43758," INDOBEEF INDONESIA,PT             ",1,105000,1,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,           ,           ,                                   ,             ,          ,  PUSH    ,        ,            ,0.36,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,91000,         N      ,449,       N  ,                          , NS
97,97237217,AYAM DAGING GILING kg                   ,2711,-5.454,             ,             ,             ,A,56000,85900,10026," SIERAD PRODUCE, PT                ",1,24500,1,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,1,1030605,"   CIOMAS ADISATWA,PT-SBY          ",58800,          ,  PDET    ,     ALL,1,0.69,             ,            , Y            , ADD ON - HYPERMART        ,  UNLOCK            ,                                          ,                   ,63500,         N      ,449,       N  ,                          , NS
97,97234201,AYAM AMPELA KG                          ,2709,4.104,             ,             ,             ,A,27000,36900,100045451," SREEYA SEWU INDONESIA TBK, PT     ",1,27000,1,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,1,1030605,"   CIOMAS ADISATWA,PT-SBY          ",16000,          ,  PDET    ,     ALL,1,0.2,             ,            , Y            , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,29900,         N      ,449,       N  ,                          , NS
97,97215679,IGA SAPI FRESH KG                       ,4147,0,             ,             ,             ,A,85000,198900,40175," AGRO BOGA UTAMA,PT                ",1,125000,1,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,           ,           ,                                   ,             ,          ,  PUSH    ,        ,            ,0.31,             ,            ,              , ADD ON - HYPERMART        ,  UNLOCK            ,                                          ,                   ,85000,         N      ,449,       N  ,                          , NS
97,97235988,DADA TANPA KULIT DAN TULANG/ S'LESS     ,2119,39.7783,             ,             ,             ,A,54500,67900,100045451," SREEYA SEWU INDONESIA TBK, PT     ",1,62500,1,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,1,1030605,"   CIOMAS ADISATWA,PT-SBY          ",56000,          ,  PDET    ,     ALL,1,-0.01,             ,            , Y            , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,53701.2784,         N      ,449,       N  ,                          , BZ
